BRCA1	0.014049548148426556
RAD51	0.013950332881075047
ESR1	0.013313262359624212
RAD51C	0.01330047762736621
XRCC3	0.01329109489385066
AKT1	0.013266858072663985
NBN	0.013115594572793666
CHEK2	0.013080169380865968
PALB2	0.013019620339491543
CCND1	0.012985110040749755
PIK3CA	0.012975287942934207
MAP3K1	0.012950119272362934
BAI3	0.012940221584141369
BRIP1	0.012938619209542205
MELK	0.012932597420802135
FGF10	0.012929881308757083
NTRK3	0.01292395733993781
NOV	0.012922245289382255
SIK1	0.012915407196407148
PELI2	0.01291382377792829
ZMIZ1	0.012913506388039264
CHD9	0.012913475896619911
SLC4A7	0.012913463838211148
TRIM33	0.01291241922204913
TNP1	0.01291031748778868
C6orf97	0.01290936464432665
LSP1	0.012909343371453292
MRPS30	0.01290932031728077
FGFR2	0.002578811987580358
ATM	0.002533703872289805
BRCA2	0.002156908060528882
RAD50	0.001899640955172469
STK11	0.0018517972865448214
RAD51B	0.0018015941432740303
BLM	0.0017791228704506354
XRCC2	0.0017650185620455127
RAD51D	0.0017012311094050316
CCNH	0.001636882044008384
EGFR	0.0015690856618647627
MRE11A	0.0015226821789853435
RBBP8	0.0014242519352795362
H2AFX	0.0013765944004697091
SDCBP2	0.0012934710638223957
PRKDC	0.0012427188565883051
ATR	0.0011789099113195466
ABL1	0.0011624888676346275
CDK2	0.0011541735250762699
MAPK1	0.0011038160695586961
ERBB4	0.0010814533793090221
LIG4	0.0010705694352345296
PIK3R1	0.001067393846770289
MAPK3	0.0010620183644865983
RPA1	0.0010593810104249696
WRN	0.0010409721914639942
TP53	0.0010304850431844448
BRE	0.000963936499862753
BRCC3	0.0009613281409266009
MLH1	0.0009481155374385162
BARD1	0.0009443836276869116
RAD51AP1	0.0009357017813775396
GSK3B	0.000930691476459106
PAK1	0.0009292567440913145
DMC1	0.0009291128929638008
MAPK14	0.0009230115245773203
CDKN1A	0.0009158808930519055
CDK4	0.0009072027951485168
BABAM1	0.0009059736788710241
CDK5	0.0009033577934363563
CDK1	0.0009017636765564804
PDGFRB	0.0008981555894055828
FGFR1	0.0008948073468404581
SIRT1	0.0008873935359851525
FGFR3	0.000881531228427834
ERBB2	0.0008791119086845194
CHEK1	0.0008767970552953322
EP300	0.0008682485788013539
FYN	0.0008607839942427672
AKT2	0.0008548979579066818
MSH2	0.0008449161627242237
RNF8	0.0008401859074968002
PLK3	0.0008376696974902527
RAD54B	0.0008244639819977573
RPS6KB1	0.0008235060566741263
MTOR	0.0008232557695277823
SRC	0.0008197295442998254
RPA2	0.0008168435313929592
CSNK2A1	0.0008164331234840692
SMC5	0.0008102003980470806
MAPKAPK2	0.0007972755904408486
INO80	0.0007971665448321809
TP63	0.0007969497909325157
KAT5	0.0007938477468661232
TNF	0.000783594264454066
NTRK1	0.0007826597754339039
TGFB1	0.000782342215917804
XRCC5	0.0007776351810661739
RAD21	0.0007775187996870229
PDGFB	0.0007701140513457032
FGFR4	0.0007692529514601333
RPA3	0.0007657080349986246
EYA1	0.0007638741352704967
NSMCE2	0.0007599899542570427
PTEN	0.0007462280421644487
XRCC4	0.0007460270549616086
UIMC1	0.0007432773284004781
RECQL5	0.000730619542609024
IRAK1	0.0007231403468635124
FAM175A	0.0007218292061369773
AURKA	0.0007200799664362884
DCLRE1C	0.0007191548654043769
RAD52	0.0007179116796872656
INSR	0.0007162556301239181
STK4	0.0007133080855165359
HUS1	0.0007113429330407214
PDGFRA	0.0007096555875365665
TP73	0.0007075944315558502
PTK2B	0.0007050356294387913
ERBB3	0.0007044161481678407
HIPK2	0.0007024119768146643
UBE2N	0.0006997049584646976
TOPBP1	0.0006996655687059307
LIG3	0.0006981985209104105
GRB2	0.0006932395984786758
CASP3	0.0006909183666364556
KIT	0.0006879400354644328
LIG1	0.0006878801435129117
RIPK1	0.0006859517878698573
RPS3	0.0006834500706944901
RAD54L	0.0006820615015097353
BMPR2	0.0006815025787201196
NHEJ1	0.000678475949363964
STAT3	0.0006781211022537266
RAF1	0.0006758897944091498
WNT5A	0.0006752435499771291
PCNA	0.0006742665498589
ERCC1	0.0006691736731466601
PIM1	0.0006674054745900162
XRCC6	0.0006664360846060506
NTRK2	0.0006652828951640419
TEK	0.000662635851965702
EXO1	0.0006618421119095192
RNF168	0.0006609355789033275
BCL2	0.0006546178872218827
IL1B	0.0006534579431288431
ZNF24	0.0006520629381949892
SETX	0.0006516237583672443
UBC	0.0006506320619248829
PRKCD	0.0006496955542993658
CCDC75	0.0006470615149929638
CSNK2A2	0.0006333070696701038
CDK7	0.0006257520460489186
IGF1	0.0006237559829522556
CDK9	0.0006236584239707249
E2F1	0.0006213099247602983
RUVBL1	0.0006145695006730821
JAK2	0.0006055787816425259
PRKD1	0.0006049460096465611
ERCC2	0.0006016225214663217
AURKB	0.0005969450199330877
MAPK9	0.0005960436662699581
ERCC3	0.0005940614749175251
BAX	0.000594059053169563
NEK6	0.000592400118005819
SMC6	0.0005913168584475329
TAF1	0.0005890442192989366
IKBKG	0.0005885097843314837
DAXX	0.0005863507749916242
RAD17	0.00058217619800048
TP53BP1	0.000578232941839117
LCK	0.0005751238107513208
PIK3C3	0.0005748744518134208
TGFBR2	0.0005741179455857818
CIB1	0.00056970674984875
PIK3CD	0.0005644441176805628
FEN1	0.0005639968243120159
TRIM28	0.0005618555049552183
BRSK1	0.0005605694789408183
CLK2	0.0005586289149301497
TAOK1	0.0005575669959484162
GAS6	0.0005572355646984703
DYRK2	0.0005534087192402562
SLX4	0.0005533243321140082
PIM2	0.0005532861676695402
EPHA2	0.0005528521490573454
TAOK3	0.0005528264827317624
PAXIP1	0.0005510000408984856
CSF1R	0.0005496172007445845
PTK6	0.000548800052916847
IRS1	0.0005484983794815153
STK16	0.0005478607123561782
PDGFA	0.000547753699584379
EYA3	0.0005476963369796581
MDC1	0.0005472243656773973
FBXO18	0.0005463431114626047
SMG1	0.0005459126390187683
MAPK15	0.0005449559471913182
PIM3	0.0005436804824105316
LRRK2	0.0005433655876229856
SETMAR	0.0005427978465658177
XRCC1	0.0005402633340250366
RAD9A	0.0005398556746077825
TRAF2	0.0005353822985987099
MSH6	0.0005345477780837327
TGFBR1	0.0005339765490370216
PARP1	0.0005336006567326213
CTNNB1	0.0005331423939507866
IKBKE	0.0005256536104814824
LYN	0.0005213438964914855
PTK2	0.0005204844529007962
YWHAZ	0.0005183196223927914
